Issue with DL/components and stopped collecting data,Action taken : Sent mail to customer. Hi VishwanathMahesh As we have provided the root cause for the issue please let us know if you have any further queries. If not then allow us to close this PMR. Thanks Sarvesh
Issue with DL/components and stopped collecting data,ACTION TAKEN: There may be couple of reasons that may cause issue in moving BOF file (MOVE_FAILED ). It may be caused if below situation occurs 1. When ever there is network issue. 2. When ever BOF file is being processed or used by other component. 3. When ever BOF file is processed partially because of being corrupted. 4. If multiple instance of CME are running & one CME instance move the file & other instance of CME is not able to process data. 5. If the BOF files are not in continuous sequence or any of the BOF file is missing. But as Proviso.log for 2nd of Jan is not available we can not comment
"Not getting Proviso alerts, every time the applicatio",Action taken: Sent mail to Customer. Hi Neelkanth Good day. This is to acknowledge the receipt of your PMR 31329999744. We will assist you to resolve your issue. We have gone through provided problem description. As discussed over call we will schedule webex session. you will receive webex invite with joining details soon. Thank you. Regards Rushabhdeo Kidile L2 Support TNPM. Action Plan: Wait for customer to join Webex. NCC: 11/01/2015 . EMAIL TEXT END +KIDILE RUSHABHDEO 5724W8600 L12H/NCPROVP2S216/01/1109:37 CT +KIDILE RUSHABHDEO 5724W8600 L12H/P2S216/01/1109:37 ATContact Made +KIDILE RUSHABHDEO 5724W8600 L12H/P2S216/01/1109:37 AL +KIDILE RUSHABHDEO 5724P59DC L12H/P2S216/01/1109:37 AL +KIDILE RUSHABHDEO 5724P59DC L12H/NCPROVP2S216/01/1109:37 CR +KIDILE RUSHABHDEO 5724P59DC L12H/NCPROWP2S216/01/1109:37 AT S5 SERVICE GIVEN 99 SG/99/ +ECUREP PMRUPDATE R23 P5724P59DC L503/P2S216/01/1111:04 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: tivoli_supportecurep.ibm.com /ecurep/pmr/3/1/31329999744/mail20160111120426tivoli_support File: mail.html 17364 bytes File: mail.wri 6791 bytes EMAIL TEXT START This email was also sent to: &quot;Neelkanth Doye25&quot; &lt;neeldo25in.ibm.com&gt; Also copied: tnpm_l2_wireline &lt;tnpm_l2_wirelinepersistent.com&gt; indramani_guptapersistent.co.in Rushabhdeo Kidile &lt;rushabhdeo_kidilepersistent.com&gt; Action Taken: Sent mail to Customer Response. Hi Neelkanth Thanks for your time in webex. Please find below webex summary. WebEx Summary: 1. As informed by you you were not getting alarms till 4:00 PM IST yesterday. After restarting DM DC & DL the alarms were generated. 2. As we have seen in proviso.log the THRESHEVENT alarms were getting generated before 2016.01.1010:30 UTC (4:00 PM IST). 3. As the THRESHEVENT is getting generated there is no configuration issue. 4. It may be possible that THRESHEVENT is getting generated & prob is not received by OMNIbus. Please keep monitoring System & OMNIbus If you see occurrence of issue again Please ask your network team to enable TCP dump on servers on which components are installed. Then perform the restart steps (Only DCthen DM & DL as mentioned by you). Collect TCP dumps till you see alarmgetting generated. Ask your network team to check the TCP dumps before & after the component restart. Also update us accordingly. Thanks & Regards Rushabhdeo Kidile Action Plan: Wait for Customer Response. NCC: 11/01/2015 . EMAIL TEXT END +ECUREP PMRUPDATE R23 P5724P59DC L503/P2S216/01/1310:07 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: tivoli_supportecurep.ibm.com /ecurep/pmr/3/1/31329999744/mail20160113110707tivoli_support File: mail.html 19622 bytes File: mail.wri 7576 bytes EMAIL TEXT START This email was also sent to: &quot;Neelkanth Doye25&quot; &lt;neeldo25in.ibm.com&gt; Also copied: tnpm_l2_wireline &lt;tnpm_l2_wirelinepersistent.com&gt; indramani_guptapersistent.co.in Rushabhdeo Kidile &lt;rushabhdeo_kidilepersistent.com&gt; Action Taken: Sent mail to Customer. Hi Neelkanth Good day. Can we have update on this PMR. Have you observer reoccurrence of issue. Please let us know so that we can also observe the system & logs whileyou perform the restart steps (Only DC then DM & DL). Thanks & Regards Rushabhdeo Kidile Action Plan: Wait for Customer Response. NCC: 14/01/2016 EMAIL TEXT END +ECUREP PMRUPDATE R23 P5724P59DC L503/P2S216/01/1312:50 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Neelkanth Doye25 neeldo25in.ibm.com /ecurep/pmr/3/1/31329999744/mail20160113135005Neelkanth_Doye25 File: mail.html 24936 bytes File: mail.wri 7660 bytes +ECUREP PMRUPDATE R23 P5724P59DC L12H/NCPROVP2S216/01/1312:50 SCG +ECUREP PMRUPDATE R23 P5724P59DC L12H/NCPROVP2S216/01/1312:50 SAT +KIDILE RUSHABHDEO 5724P59DC L12H/NCPROVP2S216/01/1313:28 SCT +KIDILE RUSHABHDEO 5724P59DC L12H/P2S216/01/1313:28 ATContact Made +KIDILE RUSHABHDEO 5724P59DC L12H/NCPROVP2S216/01/1313:28 SCC +KIDILE RUSHABHDEO 5724P59DC L12H/NCPROVP2S216/01/1313:28 SAT S5 SERVICE GIVEN 99 SG/99/ +ECUREP PMRUPDATE R23 P5724P59DC L503/P2S216/01/1313:28 ATECuRep Mail Gateway mail from support Send to: Neelkanth Doye25 neeldo25in.ibm.com /ecurep/pmr/3/1/31329999744/mail20160113142834tivoli_support File: mail.html 30183 bytes File: mail.wri 9935 bytes EMAIL TEXT START This email was also sent to: &quot;Neelkanth Doye25&quot; &lt;neeldo25in.ibm.com&gt; Also copied: indramani_guptapersistent.co.in Rushabhdeo Kidile &lt;rushabhdeo_kidilepersistent.com&gt; tnpm_l2_wireline &lt;tnpm_l2_wirelinepersistent.com&gt; &quot;Gurpreet Singh22&quot; &lt;gsingh28in.ibm.com&gt; Customer Response: Customer reported no re occurrence of issue. Action Taken: Sent mail to Customer. Hi Neelkanth Thanks for response & update. Please start dataMart tool go to the resource editor GUI check if threshold is enabled for the Group for the router on which the alerts are not generated. If you have enabled threshold on few groups please check if the router on which the alerts are not generated are in that groups. Regarding the stuck of alerts in the Netcool console If you see occurrence of issue again Please ask your network team to enable & monitor TCP dump after & before restart steps are followed. Please let us know if you have further queries. Thanks & Regards Rushabhdeo Kidile Action Plan: Wait for Customer Response. NCC: 14/01/2015 EMAIL TEXT END +ECUREP PMRUPDATE R23 P5724P59DC L503/P2S216/01/1409:52 ATECuRep Mail Gateway mail from support Send to: Neelkanth Doye25 neeldo25in.ibm.com /ecurep/pmr/3/1/31329999744/mail20160114105143tivoli_support File: mail.html 33151 bytes File: mail.wri 11096 bytes EMAIL TEXT START This email was also sent to: &quot;Neelkanth Doye25&quot;&lt;neeldo25in.ibm.com&gt; Also copied: indramani_guptapersistent.co.in Rushabhdeo Kidile&lt;rushabhdeo_kidilepersistent.com&gt; tnpm_l2_wireline&lt;tnpm_l2_wirelinepersistent.com&gt; &quot;Gurpreet Singh22&quot;&lt;gsingh28in.ibm.com&gt; Action Taken: Sent mail to Customer. Hi Neelkanth Good day. Can we have update on this PMR. Have you observed any reoccurrence thestuck of alerts in the Netcool console today. If no please let us know if we can close this PMR for now as currentlyprobes are sent successfully & alarms are not getting stuck. Any how if you observe that alerts for some devices are getting stuck &if your network team get some problematic logs from DataChannel serverin tcpdumps you will be able to reopen this PMR within 28 days fromdate of closure. Please let us know your consent on this. Thank you. Regards Rushabhdeo Kidile Action Plan: Wait for Customer Consent. NCC: 15/01/2016 EMAIL TEXT END +ECUREP PMRUPDATE R23 P5724P59DC L503/P2S216/01/1417:45 ATECuRep Mail Gateway mail from support Send to: Neelkanth Doye25 neeldo25in.ibm.com /ecurep/pmr/3/1/31329999744/mail20160114184538tivoli_support File: mail.html 36632 bytes File: mail.wri 12657 bytes EMAIL TEXT START This email was also sent to: &quot;Neelkanth Doye25&quot; &lt;neeldo25in.ibm.com&gt; Also copied: indramani_guptapersistent.co.in Rushabhdeo Kidile &lt;rushabhdeo_kidilepersistent.com&gt; tnpm_l2_wireline &lt;tnpm_l2_wirelinepersistent.com&gt; &quot;Gurpreet Singh22&quot; &lt;gsingh28in.ibm.com&gt; Action Taken: Sent mail to Customer. Hi Neelkanth As discussed over call you are facing issue in identifying group in which the device belongs & enabling thresholds comes under DataMart PVMGUI console. As per the policy we should resolve one issue per PMR. So we have sent you Webex recording of the Webex session in which we have traced group to which resource belongs. Also we have enabled thresholds for that group. If you have any further queries related to this you can refer DataMart guide or open new PMR for it. Regarding the reported issue currently probes are sent successfully from DataChannel server & alarms are not getting stuck. So we are movingahead & closing this PMR. Any how if you observe that alerts for some devices are getting stuck & if your network team get some problematic logs from DataChannel server in tcpdumps you can update us & reopen this PMR within 28 days. We will complete PMR closing formalities. Thank you for contacting TNPM Support. Regards Rushabhdeo Kidile Action Plan: Close PMR. NCC: N.A. EMAIL TEXT END +KIDILE RUSHABHDEO 5724P59DC L12H/NCPROWP2S216/01/1417:48 CT +KIDILE RUSHABHDEO 5724P59DC L12H/P2S216/01/1417:48 ATContact Made +KIDILE RUSHABHDEO 5724P59DC L12H/NCPROWP2S216/01/1417:48 CC S5 SERVICE GIVEN 99 SG/99/ PROBLEM: Problem Description: Not getting Proviso alerts every time the application is getting crashed. Please help us in getting RCA. ACTION TAKEN: RCA: 1. As informed by you you were not getting alarms till 4:00 PM IST yesterday. After restarting DM DC & DL the alarms were generated. 2. As we have seen in proviso.log the THRESHEVENT alarms were getting generated before 2016.01.1010:30 UTC (4:00 PM IST). 3. As the THRESHEVENT is getting generated there is no configuration issue. 4. It may be possible that THRESHEVENT is getting generated & prob is not received by OMNIbus.
CME Retention not acting as expected.,Action taken : Sent mail to customer. Hi Tim Could you please update us on this PMR. Let us know whether the issue is resolved if yes then allow us to closethe PMR. Thanks Sarvesh
CME Retention not acting as expected.,Action taken : Sent mail to customer. Hi Tim I think there is little confusion we had suggested patch on PMR 82514012649 . In this PMR we asked you to increase Space Quota. So can update us whether you have done it and whether the issue got resolved after that. Thanks Sarvesh
CME Retention not acting as expected.,ACTION TAKEN: Hi Tim In provided log We have seen below log message V1:10753 2016.01.1218.48.15 UTC AMGR.ONLTNPMCHAN0216384098:13300 FLOW_CTRL_STATE 1 Dir/opt/IBM/datachannel Actual free space 70018592768 Free space low limit 150000000 Actual consumed space 157669563392 Space quota 200000000000 Consumed space calc milliseconds 25655 Here if we see Actual consumed space is 157669563392 & Space quota is 200000000000 that is Consumed space is more than 75% of Space quota. When DUS see that more than 75% percent is already been occupied then inthat case AMGR will send request to components to start deleting the data from /done directory so as to give the space to other critical component (LDR/DLDR) so that the data processing should not hamper. So we can see the below FLOW_CTRL_PURGE_SOME message which indicate thatdata has been deleted from done directories. V1:29767 2016.01.1218.51.16 UTC FTE.2.20513041916:9646 FLOW_CTRL_PURGE_SOME 1 Server requests I purge some V1:21493 2016.01.1218.51.17 UTC LDR.38978566:4979 FLOW_CTRL_PURGE_SOME 1 Server requests I purge some V1:20789 2016.01.1218.51.17 UTC FTE.3.3189699394:10270 FLOW_CTRL_PURGE_SOME 1 Server requests I purge some V1:12553 2016.01.1218.51.17 UTC CME.3.31916711782:8888 FLOW_CTRL_PURGE_SOME 1 Server requests I purge some V1:23075 2016.01.1218.51.18 UTC CME.4.40016842908:1597 FLOW_CTRL_PURGE_SOME 1 Server requests I purge some V1:14985 2016.01.1218.51.19 UTC FTE.3.3218519772:14221 FLOW_CTRL_PURGE_SOME 1 Server requests I purge some V1:11416 2016.01.1218.51.19 UTC CME.3.32714090392:5237 FLOW_CTRL_PURGE_SOME 1 Server requests I purge some V1:10562 2016.01.1218.51.19 UTC CME.2.2137602206:14710 FLOW_CTRL_PURGE_SOME 1 Server requests I purge some You can check in proviso.log for 10th & 11th of January for FLOW_CTRL_PURGE_SOME log messages or you can also provide us the logs tohave a look. Thanks & Regards Rushabhdeo Kidile Suggested to increase SPACE_QOUTA which resolved the issue.
Data Lag on the Channels in Ontario,ACTION TAKEN: In WebEx we have seen that the components are back to normal state. As per the logs we can see that there are network issue for that time period and hence all the component were in flow control state. V1:24437 2016.01.1900.02.25 UTC AMGR.RDL10490A05119635:14653 STATUSERR GYMDC10153W Failed getting status from application: CME.4.17 with error: response to request not yet available V1:6788 2016.01.1900.05.49 UTC AMGR.RDL10490A04910064:5985 STATUSERR GYMDC10153W Failed getting status from application: CME.3.87 with error: response to request not yet available V1:6790 2016.01.1900.05.49 UTC AMGR.RDL10490A04910064:14270 STATUSERR GYMDC10153W Failed getting status from application: CME.3.92 with error: response to request not yet available V1:23898 2016.01.1901.02.46 UTC AMGR.RDL10490A04720456:8918 STATUSERR GYMDC10153W Failed getting status from application: CME.7.57 with error: response to request not yet available V1:23900 2016.01.1901.02.46 UTC AMGR.RDL10490A04720456:4685 STATUSERR GYMDC10153W Failed getting status from application: CME.7.47 with error: response to request not yet available The above message indicate that there is some network issue for that time period. You need to contact your Network team and provide the details of this hosts and ask them to analyze what went wrong during that tme. Also from this we can that the host RDL10490A049 is using 90% of disk space. V1:51 2016.01.1907.34.13 UTC AMGR.RDL10490A049312:14371 FLOW_CTRL_STATE 1 Dir/app/proviso/datachannel Actual free space 47422980096 Free space low limit 150000000 Actual consumed space 198970346496 Space quota 220000000000 You may need to increase the disk space if required. First lets monitor the disk utilization for at least week and then accordingly take the decision whether to increase or not depending upon the utilization. Apart from this we can see that all the component are running fine and catchup the current data. So please monitor the system for next 1 hour and let us know how you would like to move further with this PMR.
Flow control asserted iIssues with DataChannel,ACTION TAKEN: Hi Sai After looking the proviso.log I understand that there is less space available for the particular host AMGR.MC1NMSSV016. V1:27222 2016.01.1000.03.02 UTC AMGR.MC1NMSSV01625521:8213 FLOW_CTRL_STATE 1 Dir/opt/IBM/tnpm/datachannel Actual free space 301331505152 Free space low limit 150000000 Actual consumed space 225139887104 Space quota 250000000000 Consumed space calc milliseconds 60 V1:27224 2016.01.1000.03.32 UTC AMGR.MC1NMSSV01625521:2934 FLOW_CTRL_PURGE_ALL 1 Notifying components in dir (/opt/IBM/tnpm/datachannel) to purge all V1:23617 2016.01.0900.01.02 UTC AMGR.MC1NMSSV01625521:12944 FLOW_CTRL_STATE 1 Dir/opt/IBM/tnpm/datachannel Actual free space 301331341312 Free space low limit 150000000 Actual consumed space 225140055040 Space quota 250000000000 Consumed space calc milliseconds 59 V1:23618 2016.01.0900.01.02 UTC AMGR.MC1NMSSV01625521:10551 FLOW_CTRL_PURGE_ALL 1 Notifying components in dir (/opt/IBM/tnpm/datachannel) to purge all FC_QUOTA has already been reached above 90.05% based on the above values(Actual consumed space Space quota). The above two lines means that FC_QOUTA should be increased to get out of this problem. Also based on the dccmd status it shows the same error: FTE.1.1 FTE MC1NMSSV016 running 19323 Flow control asserted (low space or over quota) FTE.1.3 FTE MC1NMSSV016 running 19323 Flow control asserted (low space or over quota) So I would suggest you to please apply the below technote: (Please consider the value in the technote for your reference/example actual value should be optimized by yourself) Just for your reference Kindly follow the below steps: 1] Open the topology editor and load your topology 2] Go the physical view and select appropriate Disk usage server. 3] Increase the FC_QUOTA value. 4] Save and deploy the topology. 5] Stop DC components: dccmd stop all. 6] Run findvisual command and kill all visual processes. 7] Start visual processes in the following order: cnsw logw cmgrw amgrw 8] Start DC components: dccmd start all. Regards Indramani Gupta
Flow control asserted iIssues with DataChannel,ACTION TAKEN: Hi Sai Just for your reference Kindly follow the below steps: 1] Open the topology editor and load your topology 2] Go the physical view and select appropriate Disk usage server. 3] Increase the FC_QUOTA value. 4] Save and deploy the topology. 5] Stop DC components: dccmd stop all. 6] Run findvisual command and kill all visual processes. 7] Start visual processes in the following order: cnsw logw cmgrw amgrw 8] Start DC components: dccmd start all. Regards Indramani Gupta
Flow control asserted iIssues with DataChannel,ACTION TAKEN: We are not able to see any locked user or user table as we can see in below screenshot The Walkback might have got generated by DLDR due to the SQL time out. As the all DataChannel components are running fine now. Let us know can we close this PMR if you dont have any further queries.
TIVOLI NETCOOL PERFORMANCE MANAGER 133,ACTION TAKEN PMR to BACKEND for further analyze... Please contact the customer for more information. Thanks in Advance Team. +ECUREP PMRUPDATE R7 P 5724W8600 L503/P3S316/01/2803:23 ATECuRep Mail Gateway mail from support Send to: Oscar Duran oscar.duranbpsconsultores.com /ecurep/pmr/2/8/28753000683/mail20160128042244tivoli_support File: mail.html 19328 bytes File: mail.wri 8814 bytes EMAIL TEXT START This email was also sent to: Oscar Duran &lt;oscar.duranbpsconsultores.com&gt; Also copied: tnpm_l2_wireline &lt;tnpm_l2_wirelinepersistent.com&gt; Action Taken: Sent mail to customer. Hi Good Day. This is to acknowledge the receipt of your PMR 28753000683. We will assist you to resolve your issue. Could you please provide complete proviso log for 26th of Jan also current proviso.log. We will investigate in the logs and update you asap. Thank you. Regards Sarthak Poshattiwar L2 Support TNPM Action Plan: waiting for customer. NCC:1FEB2016 EMAIL TEXT END +POSHATTIWAR SARTHAK 5724W8600 L12H/WBENWAP3S316/01/2803:39 CT +POSHATTIWAR SARTHAK 5724W8600 L12H/P3S316/01/2803:39 ATContact Made +POSHATTIWAR SARTHAK 5724W8600 L12H/P3S316/01/2803:40 AL +POSHATTIWAR SARTHAK 5724P59DC L12H/P3S316/01/2803:40 AL +POSHATTIWAR SARTHAK 5724P59DC L12H/WBENWAP3S316/01/2803:40 CR +POSHATTIWAR SARTHAK 5724P59DC L12H/NCPROWP3S316/01/2803:40 AT S5 SERVICE GIVEN 99 SG/99/ +ECUREP PMRUPDATE R7 P 5724P59DC L503/P3S316/01/2804:10 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Sarthak Poshattiwar sarthak_poshattiwarpersistent.com /ecurep/pmr/2/8/28753000683/mail20160128051001Sarthak_Poshattiwar File: mail.html 29043 bytes File: mail.wri 9975 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP3S316/01/2804:10 SCG +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP3S316/01/2804:10 SAT +POSHATTIWAR SARTHAK 5724P59DC L12H/NCPROVP3S316/01/2804:15 SCC S5 SERVICE GIVEN 99 SG/99/ Action Taken: Sent mail to customer. Hi Oscar From the provided alert_PV.log we can see many ORA error messages. Tue Jan 26 23:57:55 2016 ORA1652: unable to extend temp segment by 64 in tablespace PV_ADMIN_TEMP Wed Jan 27 09:32:12 2016 ORA1652: unable to extend temp segment by 64 in tablespace PV_ADMIN_TEMP This could be the reason for LDR to stuck. Please let us know if you have increased the tablespace PV_ADMIN_TEMP bytaking help of your DBA as suggested earlier. Regards Sarthak Action Plan: Waiting for customer response. NCC: 2FEB2016 +ECUREP PMRUPDATE R7 P 5724P59DC L503/P3S316/01/2813:34 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Oscar Duran oscar.duranbpsconsultores.com /ecurep/pmr/2/8/28753000683/mail20160128143414Oscar_Duran File: mail.html 29295 bytes File: mail.wri 10435 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP3S316/01/2813:34 SCG +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP3S316/01/2813:34 SAT +ECUREP PMRUPDATE R7 P 5724P59DC L503/P3S316/01/2813:54 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Amaranadh Vayyala amaranadh_vayyalapersistent.com /ecurep/pmr/2/8/28753000683/mail20160128145351Amaranadh_Vayyala File: mail.html 33371 bytes File: mail.wri 11334 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L503/P3S316/01/2813:54 ATNo call generated. A Call exists already on Queue: NCPROV12H +VAYYALA AMARANADH 5724P59DC L12H/NCPROVP3S316/01/2813:55 SCT +VAYYALA AMARANADH 5724P59DC L12H/P3S316/01/2813:55 ATContact Made +VAYYALA AMARANADH 5724P59DC L12H/NCPROVP3S316/01/2813:55 SCC S5 SERVICE GIVEN 19 SG/19/ Mail from customer: Hi Sarthak The problem is solved. Thanks for your help. You can close this PMR. Best Regards OSCAR DURAN Action Taken: Sent the following mail to customer. Hi Oscar Thanks for the update and glad to hear that the issue got resolved. With your consent we will complete the closing formalities of this PMR. Thanks for contacting TNPM support.. Regards Amar Action Plan: Closing the PMR with customer consent. NCC: +ECUREP PMRUPDATE R7 P 5724P59DC L503/P3S316/01/2814:09 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Amaranadh Vayyala amaranadh_vayyalapersistent.com /ecurep/pmr/2/8/28753000683/mail20160128150915Amaranadh_Vayyala File: mail.html 40085 bytes File: mail.wri 12545 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP3S316/01/2814:09 SCG +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP3S316/01/2814:09 SAT +VAYYALA AMARANADH 5724P59DC L12H/NCPROVP3S316/01/2814:20 SCT +VAYYALA AMARANADH 5724P59DC L12H/P3S316/01/2814:20 ATContact Made +VAYYALA AMARANADH 5724P59DC L12H/NCPROVP3S316/01/2814:20 SCC +VAYYALA AMARANADH 5724P59DC L12H/NCPROVP3S316/01/2814:20 SAT S5 SERVICE GIVEN 99 SG/99/ +ECUREP PMRUPDATE R7 P 5724P59DC L503/P3S316/01/2814:25 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Amaranadh Vayyala amaranadh_vayyalapersistent.com /ecurep/pmr/2/8/28753000683/mail20160128152515Amaranadh_Vayyala File: mail.html 41988 bytes File: mail.wri 12857 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP3S316/01/2814:25 SCG +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP3S316/01/2814:25 SAT +VAYYALA AMARANADH 5724P59DC L12H/NCPROWP3S316/01/2814:28 CT +VAYYALA AMARANADH 5724P59DC L12H/P3S316/01/2814:28 ATContact Made +VAYYALA AMARANADH 5724P59DC L12H/NCPROWP3S316/01/2814:28 CC S5 SERVICE GIVEN 99 SG/99/ PROBLEM: The folder output of the CME (Complex Metrix Engine) not process files and the folder is full. The collection is stopped because the following error message: The output of CME is full and de LDR.1 stop Loading files for 2016.01.26. The LDR.1.log not update since January 26. Attached the Alert_PV.log andproviso_PV_LDR_01.log files rwrr 1 pvuser staff 331166 Jan 26 17:28 LDR.1.log COMPONENT APPLICATION HOST STATUS ES DURATION EXTENDED STATUS BCOL.2.12 BCOL PRBULKC201 running 1 state change to: initial BCOL.2.30 BCOL PRBULKC101 unresponsive BCOL.2.31 BCOL PRBULKC301 running 1 state change to: initial BCOL.2.32 BCOL PRBULKC401 running 1 state change to: initial CME.1.20 CME PRPMDMSRV01 running 494 Flow control asserted (output at maximum) CME.1.21 CME PRPMDMSRV01 running 494 Flow control asserted (output at maximum) CME.1.22 CME PRPMDMSRV01 running 479 Flow control asserted (output at maximum) CME.1.23 CME PRPMDMSRV01 running 421 Flow control asserted (output at maximum) CME.1.24 CME PRPMDMSRV01 running 966 Initialization complete CME.1.25 CME PRPMDMSRV01 running 966 Initialization complete CME.1.26 CME PRPMDMSRV01 running 966 Initialization complete CME.1.35 CME PRPMDMSRV01 running 966 Initialization complete CME.2.12 CME PRPMDMSRV02 running 964 Waitingfor data after 2015.06.1814.00.00 CME.2.30 CME PRPMDMSRV02 running 966 Initialization complete CME.2.31 CME PRPMDMSRV02 running 966 Initialization complete CME.2.32 CME PRPMDMSRV02 running 966 Initialization complete DISC.PRPMDMS DISC PRPMDMSRV01 running 966 runningDISC.PRPMDMS DISC PRPMDMSRV02 running 966 runningDISC.PRSNMPC DISC PRSNMPC301 running 966 runningDISC.PRSNMPC DISC PRSNMPC401 running 2345 runningDLDR.1 DLDR PRPMDMSRV01 running 1 Waitingfor poll interval DLDR.2 DLDR PRPMDMSRV02 running 1 Waitingfor poll interval FTE.1.20 FTE PRPMDMSRV01 running 313 Flow control asserted (output at maximum) FTE.1.21 FTE PRPMDMSRV01 running 313 Flow control asserted (output at maximum) FTE.1.22 FTE PRPMDMSRV01 running 299 Flow control asserted (output at maximum) FTE.1.23 FTE PRPMDMSRV01 running 240 Flow control asserted (output at maximum) FTE.1.24 FTE PRPMDMSRV01 running 1 [24] Waiting 60 seconds for more data FTE.1.25 FTE PRPMDMSRV01 running 1 [25] Waiting 60 seconds for more data FTE.1.26 FTE PRPMDMSRV01 running 1 [26] Waiting 60 seconds for more data FTE.1.35 FTE PRPMDMSRV01 running 1 Transferring files FTE.2.12 FTE PRPMDMSRV02 running 1 [12] Waiting 60 seconds for data after 2015.06.1814.00.00 FTE.2.30 FTE PRPMDMSRV02 running 1 [30] Waiting 120 seconds for more data FTE.2.31 FTE PRPMDMSRV02 running 1 [31] Waiting 120 seconds for more data FTE.2.32 FTE PRPMDMSRV02 running 1 [32] Waiting 60 seconds for more data LDR.1 LDR PRPMDMSRV01 running 934 Loadingfiles for 2016.01.2621.00.00 executing 2 load sets LDR.2 LDR PRPMDMSRV02 running 1 Waitingfor poll interval PBL PBL PRPMDMSRV01 running 241 Waitingfor collector advancement bash4.2$ Is posible make the webex conference. ACTION TAKEN: Suggested customer to increase the space of PV_ADMIN_TEMP table which resolved this issue. Customer agreed to close this PMR.
UBA pvline performance,Action taken : Sent mail to customer. Hi Vlad Could you please update us on this PMR. Let us know how to move further on this PMR. Thanks Sarvesh
UBA pvline performance,Action taken : Sent mail to customer. Hi Vlad Could you please update us on this PMR. Let us know if we can close this PMR. Thanks Sarvesh
UBA pvline performance,ACTION TAKEN: Regarding your question I had a discussion with my team and outcome is that there is no such benchmark to improve performance that is completely dependent on input data that we provide to UBA. Each UBA is different and dependent on the inputdata (in your case custom PVLine inputs) we cant offer any reasonable sizing guidance. It is incumbent on the developer of a tech pack to streamline their packcode in the adaptor or in your case the PVLine inputs to make it the most efficient.
